Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Genre
Adam Youngman,into ash,41,0.528,0.304,2,-15.093,1,0.123,0.925,0.362,0.435,0.657,140.197,89143,4,6
Adeben,die Zeder,45,0.552,0.0947,3,-16.757,1,0.0565,0.992,0.94,0.118,0.166,98.983,3.076833333,4,7
Adekunle Gold,It Is What It Is,58,0.767,0.706,4,-7.437,0,0.262,0.193,6.90E-05,0.0956,0.529,97.205,174588,4,9
Adekunle Gold,Pretty Girl,54,0.8,0.751,10,-3.604,0,0.0781,0.00969,0.000782,0.0381,0.646,93.999,186783,4,9
Adele,Send My Love (To Your New Lover),71,0.691,0.51,6,-9.217,0,0.0878,0.0347,3.32E-06,0.182,0.515,164.055,223079,4,9
Adi Rennert,◊°◊ô◊ò◊ï◊ê◊¶◊ô◊î,15,0.596,0.481,11,-11.191,0,0.0258,0.829,0.00124,0.197,0.485,105.99,267560,4,10
Adia Victoria,Dope Queen Blues,33,0.572,0.704,8,-7.891,1,0.0979,0.601,0.565,0.0891,0.604,80.482,186067,4,1
Adia Victoria,Dead Eyes,28,0.28,0.635,9,-8.271,1,0.056,0.0685,0.121,0.107,0.375,193.756,141800,4,2
Adi√≥s Amores,Luna Plateada,29,0.556,0.764,5,-5.525,0,0.0334,0.00519,2.44E-05,0.122,0.664,163.997,157119,3,6
Adi-Keshet Cohen,Battleships,9,0.377,0.17,3,-13.604,1,0.0323,0.963,0.00146,0.278,0.221,105.186,287795,3,6
Adi-Keshet Cohen,Requiem,14,0.488,0.585,1,-8.935,1,0.0365,0.499,0.0221,0.111,0.204,135.429,195923,4,6
Adri√°n Otero,Me Gustas Mucho,23,0.728,0.626,11,-7.447,0,0.0371,0.0121,0.00145,0.056,0.918,108.037,186826,4,2
Adrian Muriel,The One And Only,45,0.584,0.209,2,-13.059,1,0.0759,0.945,0.813,0.124,0.193,113.369,3.952966667,4,7
Adrian Younge,Forever More,36,0.545,0.823,3,-7.866,0,0.0357,0.00624,0.000589,0.103,0.905,99.117,183351,4,1
Adrianwave,Start It!,29,0.895,0.839,10,-8.581,0,0.458,0.00272,0.0989,0.0933,0.709,125.025,232320,4,6
Adult Oriented Pop,Once in a Lifetime,17,0.583,0.817,11,-5.692,0,0.0358,0.0569,0.0119,0.344,0.679,118.008,271741,4,9
Advaita,Ghir Ghir,33,0.601,0.728,4,-10.469,1,0.0436,0.378,0.726,0.368,0.862,137.99,5.09355,3,0
Advaita,Miliha,7,0.526,0.453,9,-10.678,1,0.027,0.476,0.287,0.103,0.478,95.016,1.027483333,4,0
Advaita,Gamapani,6,0.677,0.736,4,-9.916,1,0.0432,0.274,0.146,0.195,0.974,129.933,1.365333333,4,0
Advaita,Mere Yaar,23,0.578,0.455,11,-11.265,1,0.0252,0.813,0.0532,0.112,0.217,99.988,3.763333333,4,0
Advaita,MoFunk,28,0.574,0.677,7,-8.009,0,0.0638,0.476,0.0759,0.0877,0.661,169.899,6.108666667,4,0
Advaita,Hamsadhwani,19,0.537,0.502,4,-13.158,1,0.0296,0.747,0.437,0.0911,0.349,149.893,6.282616667,4,0
Advaita,Spinning,20,0.543,0.442,8,-12.003,1,0.0259,0.839,0.39,0.148,0.388,110.036,6.656,4,0
Advaita,Mo Funk (Indo-Western Fusion),20,0.468,0.756,5,-7.699,0,0.0413,0.223,0.296,0.41,0.927,113.375,1.65945,5,0
Aerosmith,Mama Kin,50,0.426,0.751,4,-10.91,1,0.0403,0.122,0.00144,0.271,0.889,153.359,267227,4,2
Aerosmith,Cryin',72,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3,8
Aerosmith,Dream On,78,0.307,0.433,1,-10.057,1,0.029,0.388,9.08E-05,0.332,0.224,160.9,266960,4,8
Aerosmith,Cryin',72,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3,10
Aerosmith,Walk This Way,1,0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45E-06,0.0522,0.869,108.531,3.51711667,4,10
Aerosmith,Dream On,78,0.307,0.433,1,-10.057,1,0.029,0.388,9.08E-05,0.332,0.224,160.9,4.44933333,4,10
Aerosmith,Mama Kin,50,0.426,0.751,4,-10.91,1,0.0403,0.122,0.00144,0.271,0.889,153.359,267227,4,10
Aerosmith,Shut Up And Dance,41,0.5,0.981,7,-3.463,1,0.0808,0.000791,0.000105,0.468,0.501,129.904,295493,4,10
Aerosmith,Janie's Got A Gun,52,0.631,0.763,5,-6.749,1,0.0269,0.00786,0.0133,0.207,0.387,115.121,329627,4,10
Aerosmith,Train Kept a Rollin',53,0.359,0.854,11,-9.799,0,0.0418,0.00194,0.00767,0.841,0.472,99.414,333227,4,10
Aerosmith,Livin' On The Edge,60,0.399,0.881,2,-4.341,1,0.0347,0.0019,0.00429,0.39,0.272,84.58,380893,4,10
Aesthetic Perfection,S E X,46,0.572,0.838,10,-4.93,0,0.0394,0.000223,1.03E-05,0.252,0.345,107.004,220554,4,8
Aests,DUCK GROOVE,42,0.914,0.752,3,-8.085,0,0.0866,0.000507,0.606,0.3,0.614,135.053,142498,4,6
AFI,Snow Cats,43,0.294,0.775,4,-4.271,0,0.0454,0.00291,0.000727,0.254,0.471,131.092,200920,3,10
AFI,Miss Murder,71,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,4,10
AFI,The Days Of The Phoenix,50,0.396,0.986,11,-4.467,0,0.0574,0.000981,0.000409,0.23,0.546,110.72,207693,4,10
Afro B,Drogba (Joanna) - Global Latin Version,55,0.91,0.711,11,-5.589,0,0.0564,0.0245,1.03E-06,0.0829,0.631,108.045,197215,4,9
After The Burial,Collapse,50,0.373,0.97,1,-4.905,1,0.181,2.02E-05,0.668,0.446,0.277,153.786,252469,4,8
Afterglow,Black Hole,44,0.26,0.901,7,-5.871,1,0.051,1.60E-05,0.292,0.314,0.218,90.369,242079,3,8
Afterglow,Breathe In,32,0.438,0.947,6,-3.809,0,0.0551,1.02E-05,0.000711,0.157,0.314,82.511,243631,4,8
Afterglow,Ephemeral,42,0.54,0.934,4,-5.232,1,0.0612,3.26E-05,0.000261,0.405,0.494,115.061,246000,4,8
Afterlife,Burn It Down,43,0.508,0.855,4,-7.552,1,0.0619,0.000602,0.039,0.389,0.631,153.916,204032,4,8
Afterlife,Burn It Down,43,0.508,0.855,4,-7.552,1,0.0619,0.000602,0.039,0.389,0.631,153.916,204032,4,10
Aga Ujma,In the Ocean,21,0.33,0.2,3,-15.352,1,0.039,0.95,0.00389,0.12,0.0763,106.018,157533,3,6
Agam,The Celestial Nymph (Manassi Dussaham),25,0.535,0.498,7,-8.768,1,0.0346,0.0184,0.00723,0.191,0.334,150.031,8.51725,1,0
Agam,Manavyalakinchara (Mist of Capricorn),38,0.388,0.458,2,-10.313,1,0.0292,0.299,4.74E-05,0.101,0.361,85.688,5.829766667,4,0
Age Is a Box,One by One - Edit,10,0.74,0.491,10,-8.905,0,0.0458,0.12,0.581,0.148,0.221,120.019,167280,4,6
Agnes Obel,Parliament Of Owls,45,0.212,0.239,11,-17.042,0,0.0365,0.919,0.942,0.149,0.117,119.345,149752,3,1
a-ha,Take on Me,85,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,10
AHI,Ol' Sweet Day,58,0.393,0.558,3,-9.429,1,0.0475,0.603,4.85E-05,0.108,0.336,112.64,178053,4,9
Ahuva Ozeri,◊¶◊ú◊¶◊ï◊ú◊ô ◊§◊¢◊û◊ï◊†◊ô◊ù,37,0.51,0.731,4,-6.715,0,0.0343,0.164,0.000467,0.363,0.227,95.955,302160,4,9
Ahuva Ozeri,Baseter,17,0.619,0.608,4,-7.719,0,0.0293,0.593,0.0164,0.152,0.718,110.014,305653,4,10
Aidan Bissett,Communication,52,0.583,0.592,11,-7.021,1,0.0248,0.0216,3.52E-06,0.145,0.623,89.962,187263,4,9
Aiden,Die Romantic,46,0.381,0.96,8,-3.754,1,0.13,1.37E-05,3.57E-05,0.0647,0.554,119.998,220787,4,10
Ailbhe Reddy,Time Difference,36,0.548,0.161,2,-14.991,1,0.0326,0.861,0.000243,0.102,0.309,80.069,190900,4,6
Ain't That The Way,Holy Hive,40,0.699,0.743,11,-8.258,0,0.0377,0.258,0.0685,0.187,0.736,108.157,2.8997,4,0
Airbag,Machines and Men,40,0.523,0.602,9,-10.014,0,0.0285,0.000929,0.563,0.0589,0.0994,144.029,594000,4,10
Airbourne,Runnin' Wild,65,0.503,0.96,10,-2.672,1,0.0626,9.25E-05,0.578,0.274,0.489,162.022,218040,4,8
Airbourne,"Too Much, Too Young, Too Fast",60,0.592,0.813,9,-7.154,1,0.0465,0.0014,0.000966,0.336,0.384,114.038,224773,4,8
Airbourne,Runnin' Wild,65,0.503,0.96,10,-2.672,1,0.0626,9.25E-05,0.578,0.274,0.489,162.022,218040,4,10
Airbourne,"Too Much, Too Young, Too Fast",60,0.592,0.813,9,-7.154,1,0.0465,0.0014,0.000966,0.336,0.384,114.038,224773,4,10
Airbourne,Breakin' Outta Hell,57,0.429,0.993,2,-2.772,1,0.157,4.65E-05,0.762,0.163,0.256,172.08,232425,4,10
Airways,Reckless Tongue,52,0.532,0.892,11,-4.698,0,0.0711,0.00261,0.000564,0.228,0.808,85.99,178795,4,10
Airways,Out Of Luck,39,0.527,0.98,2,-5.791,1,0.0618,0.00825,0.00143,0.153,0.599,90.042,181333,4,10
Aisha Badru,Splintered,45,0.369,0.303,1,-11.763,0,0.0564,0.848,0.000298,0.111,0.127,147.439,250453,4,2
AJ Ghent [ j-ent ],Power,40,0.462,0.859,11,-5.34,0,0.043,0.00269,4.61E-05,0.36,0.69,147.982,221106,4,10
AJ Tracey,Little More Love,72,0.719,0.762,6,-6.623,1,0.114,0.199,9.89E-06,0.358,0.676,100.08,160000,4,5
AJ Tracey,Cheerleaders,63,0.768,0.746,6,-7.223,0,0.232,0.201,1.39E-05,0.19,0.588,142.013,234000,4,5
AJ Tracey,Dinner Guest (feat. MoStack),72,0.867,0.648,3,-6.942,0,0.253,0.265,2.62E-06,0.217,0.527,108.005,198032,4,9
Ajebo Hustlers,Pronto,55,0.861,0.817,2,-5.07,0,0.235,0.724,0.0617,0.104,0.671,102.969,160777,4,9
AJICO,L.L.M.S.D.,34,0.592,0.617,7,-5.476,1,0.0438,0.00774,0.000321,0.126,0.629,119.085,237467,4,10
Ajotabeats,ANOTHER NIGHT,41,0.772,0.941,6,-7.609,0,0.165,0.076,0.625,0.0793,0.693,125.016,236175,4,6
Akiva,◊®◊ß ◊¢◊ï◊ì ◊®◊í◊¢,40,0.564,0.382,2,-11.035,1,0.033,0.826,0.000165,0.0835,0.427,147.939,190557,4,9
Akiva,◊ê◊ú ◊™◊¢◊ñ◊ë◊ô ◊ô◊ì◊ô◊ô◊ù,50,0.598,0.455,1,-7.951,0,0.0475,0.737,6.74E-06,0.224,0.257,88.078,208500,4,9
Akolo,Why Not?,18,0.701,0.731,7,-9.593,1,0.0809,0.00708,0.139,0.747,0.669,109.905,213818,4,2
Akral Necrosis,Silent Altar,20,0.123,0.916,7,-5.06,1,0.0717,1.06E-06,0.949,0.0817,0.0777,97.203,307363,3,8
Al Foster,Our Son,48,0.482,0.101,8,-18.914,0,0.0333,0.965,0.00335,0.125,0.189,105.719,2.704666667,4,7
Al Stewart,On the Border,51,0.477,0.642,2,-12.427,1,0.0331,0.0571,2.02E-05,0.0767,0.729,98.418,202293,4,10
Alabama,Tennessee River,47,0.392,0.608,2,-9.797,1,0.0719,0.289,9.97E-05,0.261,0.565,95.381,3.052,4,4
Alabama Shakes,Sound & Color,55,0.548,0.428,2,-7.399,1,0.0608,0.847,0.608,0.0827,0.181,114.752,182467,4,2
Alabama Shakes,Hang Loose,44,0.625,0.852,4,-4.767,1,0.0337,0.329,0.0109,0.0971,0.393,119.809,144200,4,6
Alabama Shakes,Hold On,59,0.575,0.666,5,-5.425,1,0.0301,0.206,0.341,0.0852,0.546,88.311,226187,4,9
Alabama Shakes,Hold On,59,0.575,0.666,5,-5.425,1,0.0301,0.206,0.341,0.0852,0.546,88.311,226187,4,10
Alain Levet,Nuages,49,0.672,0.133,7,-15.152,1,0.0558,0.989,0.871,0.143,0.141,133.844,2.097016667,4,7
Alambre Gonzalez,Martes 13,14,0.619,0.624,9,-7.887,1,0.028,0.0113,0.0228,0.098,0.891,95.853,193080,4,2
Alan Braufman,Morning Bazaar,47,0.287,0.816,8,-6.125,1,0.0572,0.473,0.927,0.452,0.56,137.458,5.203116667,4,7
Alan Broadbent Trio,Late Lament,44,0.396,0.201,10,-15.007,0,0.0343,0.98,0.833,0.156,0.122,91.439,5.973416667,4,7
Alan Jackson,Write It In Red,48,0.679,0.401,2,-13.766,1,0.0275,0.348,0.000534,0.303,0.448,117.993,255148,4,1
Alan Jackson,Where Have You Gone,50,0.447,0.21,9,-14.754,1,0.0265,0.715,3.04E-05,0.202,0.266,80.951,286961,4,1
Alan Jackson,Don't Rock the Jukebox,61,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,2.851116667,4,4
Alan Lomax,"No More, My Lawd",30,0.569,0.0171,9,-13.325,0,0.0388,0.958,0.00185,0.173,0.269,136.807,129400,4,2
Alanis Morissette,Hands Clean,57,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83E-06,0.504,0.52,99.952,269400,4,10
Alannah Myles,Black Velvet,71,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04E-05,0.106,0.469,91.147,287440,4,10
Albert Collins,If Trouble Was Money,40,0.48,0.349,5,-15.027,0,0.0385,0.515,0.0209,0.148,0.281,108.939,561067,3,2
Albert Collins,I Ain't Drunk,46,0.656,0.551,2,-14.141,1,0.0889,0.171,0.000155,0.0676,0.773,125.659,247507,4,2
Albert Collins,Put The Shoe On The Other Foot,17,0.489,0.586,2,-13.885,1,0.0596,0.0352,0.0635,0.059,0.882,167.722,332560,4,2
Albert Collins,Frosty (Live),27,0.205,0.917,2,-6.745,1,0.164,0.00494,0.806,0.982,0.493,164.444,350920,4,2
Albert Collins,Cold Cuts,20,0.618,0.83,6,-10.65,0,0.0328,0.00188,0.759,0.704,0.516,107.233,360733,4,2
Albert Cummings,Red Rooster,39,0.287,0.692,8,-6.157,1,0.0495,0.0374,0.244,0.107,0.713,68.708,235815,4,2
Albert Cummings,Up Your Sleeve - Live,28,0.314,0.756,8,-9.607,1,0.0646,0.00175,0.0219,0.114,0.656,124.689,324441,4,2
Albert King,Blues At Sunrise,35,0.343,0.617,11,-7.179,1,0.108,0.366,0.0363,0.784,0.523,171.624,910480,3,2
Albert King,Crosscut Saw - Mono Mix,50,0.84,0.412,1,-14.23,1,0.056,0.0217,0.784,0.041,0.963,122.807,156398,4,2
Albert King,The Hunter,38,0.798,0.482,9,-8.899,1,0.0312,0.722,0.000113,0.0755,0.744,133.882,164560,4,2
Albert King,Born Under A Bad Sign - Mono Mix,59,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,169998,4,2
Albert King,Playing On Me,27,0.57,0.703,2,-11.672,1,0.14,0.21,1.49E-05,0.156,0.937,166.75,203067,4,2
Albert King,Answer To The Laundromat Blues,39,0.703,0.525,2,-9.626,1,0.0528,0.22,0.000172,0.0475,0.786,97.067,277013,4,2
Alberta Adams,Messin' Around With The Blues,11,0.581,0.354,5,-8.996,0,0.0505,0.738,0.0109,0.136,0.167,82.861,387867,3,2
Alberta Adams,Chains Of Love,6,0.528,0.336,5,-6.532,1,0.04,0.284,0.0343,0.335,0.256,172.565,414253,3,2
Alcest,La nuit marche avec moi,34,0.467,0.814,8,-4.917,0,0.0338,0.0362,0.17,0.147,0.321,126.014,298080,4,6
Alcest,Sapphire,48,0.402,0.76,8,-8.138,0,0.0386,1.05E-05,0.85,0.0791,0.199,74.999,300503,4,6
Alcest,Protection,45,0.156,0.901,6,-8.03,1,0.0562,1.99E-05,0.806,0.035,0.171,145.627,349969,3,8
Alcest,La nuit marche avec moi,34,0.467,0.814,8,-4.917,0,0.0338,0.0362,0.17,0.147,0.321,126.014,298080,4,10
Alcest,Sapphire,48,0.402,0.76,8,-8.138,0,0.0386,1.05E-05,0.85,0.0791,0.199,74.999,300503,4,10
Alcest,Autre temps,44,0.24,0.548,1,-8.378,0,0.0325,0.00607,0.875,0.0941,0.128,127.337,350320,4,10
Alchemy,Sakhi Tore Naina,13,0.343,0.78,1,-6.479,1,0.0375,0.0133,3.58E-05,0.157,0.412,100.895,4.622866667,4,0
Aldous Harding,Revival,46,0.721,0.464,2,-8.634,1,0.0304,0.753,0.000869,0.0946,0.693,118.081,137314,4,6
Aldous Harding,The Barrel,62,0.732,0.408,11,-8.475,1,0.036,0.747,0.000229,0.069,0.663,87.015,299440,4,6
Alectrona,Super Generation,23,0.567,0.96,4,-5.725,0,0.051,0.00071,0.68,0.319,0.437,118.026,186102,4,10
Alessandro Cortini,CHIAROSCURO,37,0.15,0.25,3,-13.268,1,0.0424,0.0836,0.841,0.276,0.0355,135.451,476689,3,6
Alestorm,Keelhauled,54,0.477,0.965,10,-3.245,0,0.155,0.000706,1.03E-06,0.301,0.584,110.015,222253,4,8
Alex Little and The Suspicious Minds,Waiting to Get Paid,26,0.528,0.721,9,-3.905,1,0.0355,0.0002,0.0137,0.315,0.483,135.969,151920,4,10
Alex Shield,Du √§r en √§ngel,37,0.658,0.502,4,-10.346,1,0.214,0.524,0.00164,0.099,0.419,94.936,260842,4,9
Alex Yarmak,Again,39,0.407,0.936,7,-6.875,1,0.0579,2.28E-06,0.729,0.104,0.679,90.023,106667,4,8
Alex Yarmak,Narcs,34,0.402,0.925,2,-4.107,1,0.0837,0,0.876,0.335,0.186,126.98,258873,4,8
AleXa,Is It On,27,0.755,0.779,9,-3.913,0,0.149,0.0534,2.54E-05,0.1,0.472,99.962,224853,4,9
Alexa Rose,Clearwater Park,20,0.322,0.277,11,-9.685,1,0.0317,0.919,3.20E-06,0.0888,0.17,132.013,291262,3,6
Alexander 23,Come Here and Leave Me Alone,57,0.691,0.388,1,-12.401,0,0.0537,0.767,0.00337,0.0996,0.304,117.001,186130,4,9
Alexandra Spence,Tidewater I,10,0.224,0.136,9,-21.091,1,0.0902,0.797,0.859,0.357,0.0323,67.115,679647,4,6
Alexas Lucio,Viaggio privato,47,0.568,0.0764,2,-22.455,1,0.0632,0.962,0.959,0.108,0.345,105.192,1.9903,3,7
Alexi Murdoch,All My Days,53,0.438,0.319,2,-15.969,1,0.0305,0.788,0.758,0.106,0.529,88.446,297307,4,9
"Alexia Mathieu, Josephine Forrester",Body And Soul,47,0.6,0.155,1,-15.675,1,0.0673,0.972,0.882,0.108,0.0745,117.888,2.3542,4,7
"Alexia Mathieu, Josephine Forrester",Estate,45,0.729,0.113,11,-18.318,0,0.0666,0.981,0.936,0.11,0.173,116.245,2.733083333,4,7
Alexis Korner's Blues Incorporated,Rain Is Such a Lonesome Sound - Remastered,25,0.335,0.756,5,-6.795,0,0.0778,0.448,0.000732,0.221,0.672,103.442,169178,4,2
Alexisonfire,Young Cardinals,46,0.382,0.957,8,-4.715,1,0.0941,0.000173,0.000166,0.119,0.178,153.88,217827,4,10
Alexisonfire,Accidents,49,0.312,0.92,5,-5.729,0,0.0662,8.39E-06,0.000273,0.322,0.369,105.305,249067,4,10
Alexisonfire,This Could Be Anywhere In The World,53,0.192,0.737,1,-5.319,0,0.0835,3.78E-05,0.000712,0.14,0.266,83.763,243853,5,10
Alfa Mist,Organic Rust,48,0.708,0.331,1,-9.486,0,0.051,0.177,0.0504,0.0645,0.443,89.97,276252,4,5
Alfie Templeman,Shady,44,0.789,0.743,6,-6.113,0,0.0861,0.0234,0.015,0.489,0.629,109.987,175205,4,6
Alfie Templeman,Things I Thought Were Mine,60,0.888,0.54,1,-6.071,0,0.134,0.348,0.309,0.0821,0.806,99.992,193165,4,6
Alfie Templeman,"Wait, I Lied",58,0.787,0.852,5,-6.442,0,0.146,0.0175,0.000724,0.167,0.887,117.988,196039,4,6
Alfie Templeman,Everybody‚Äôs Gonna Love Somebody - Edit,59,0.861,0.662,7,-5.666,1,0.0818,0.081,1.18E-05,0.101,0.658,120.029,196709,4,6
Alfie Templeman,Things I Thought Were Mine,60,0.888,0.54,1,-6.071,0,0.134,0.348,0.309,0.0821,0.806,99.992,193165,4,9
Alfie Templeman,Happiness In Liquid Form,61,0.691,0.854,6,-4.542,0,0.068,0.00181,0.00762,0.333,0.833,124.005,212825,4,9
Algeir,◊ß◊ô◊ò◊©,24,0.272,0.977,2,-4.339,0,0.205,0.00013,0.000397,0.0908,0.321,140.653,194040,4,6
Ali Farka Tour√©,Heygana,38,0.489,0.536,5,-13.289,0,0.0384,0.654,0.000433,0.337,0.61,136.908,358627,4,2
Ali Farka Tour√©,Ai Bine,33,0.322,0.42,6,-13.367,0,0.0321,0.656,0.124,0.0828,0.29,92.978,380973,4,2
"Ali Farka Touré, Toumani Diabaté",Warbé,38,0.594,0.221,4,-19.161,1,0.0478,0.937,0.914,0.353,0.372,148.34,4.854883333,4,7
Ali Handal,Shut Your Mouth and Do Something,31,0.611,0.688,7,-6.044,1,0.0848,0.00402,1.84E-06,0.15,0.691,119.995,200449,4,2
Alice Cooper,$1000 High Heel Shoes,41,0.654,0.822,4,-3.16,1,0.0949,0.0228,3.00E-05,0.11,0.591,108.076,209071,4,8
Alice Cooper,School's Out,68,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,8
Alice Cooper,Poison,72,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85E-06,0.18,0.26,118.698,270080,4,8
Alice Cooper,Might As Well Be On Mars,42,0.386,0.713,11,-9.186,1,0.0427,0.0919,0.00244,0.276,0.11,135.844,428427,4,8
Alice Cooper,Social Debris,32,0.565,0.938,9,-2.027,0,0.0522,0.00863,1.72E-05,0.337,0.721,121.98,185066,4,10
Alice Cooper,$1000 High Heel Shoes,41,0.654,0.822,4,-3.16,1,0.0949,0.0228,3.00E-05,0.11,0.591,108.076,209071,4,10
Alice Cooper,School's Out,68,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,10
Alice Cooper,Rock & Roll,34,0.596,0.938,5,-2.728,1,0.101,0.00156,5.00E-06,0.0412,0.757,121.922,283010,4,10
Alice In Chains,Them Bones,67,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06E-06,0.387,0.309,165.014,149467,1,8
Alice In Chains,Check My Brain,59,0.441,0.845,10,-3.315,1,0.0462,3.28E-06,0.0533,0.723,0.304,113.989,237907,4,8
Alice In Chains,Would?,71,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36E-05,0.091,0.586,100.675,206773,4,10
Alice In Chains,No Excuses,64,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,255573,4,10
Alice In Chains,Heaven Beside You,62,0.551,0.724,10,-7.09,0,0.032,0.00451,0.000167,0.116,0.559,111.243,327893,4,10
Alice In Chains,Down In A Hole,63,0.357,0.795,6,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,338227,4,10
Alice Longyu Gao,Rich Bitch Juice,48,0.706,0.656,9,-4.177,0,0.29,0.034,0.000167,0.163,0.82,165.639,140564,4,6
Alice Merton,Vertigo,58,0.429,0.854,5,-5.404,1,0.0426,0.0012,0.00023,0.239,0.683,135.008,186014,4,10
Alice Merton,No Roots,53,0.864,0.656,7,-7.286,1,0.104,0.263,0.00495,0.0712,0.821,115.959,235813,4,10
Alice Phoebe Lou,Lovesick,46,0.558,0.508,8,-8.398,1,0.0308,0.498,0.000467,0.154,0.512,155.782,253983,4,1
Alicia Keys,"Empire State of Mind (Part II) Broken Down - Live at Metropolis Studios, New York, NY - May 2013",38,0.509,0.439,5,-8.011,1,0.0395,0.294,3.46E-05,0.725,0.258,89.241,4.300666667,4,9
Alicia Keys,No One,79,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,253813,4,9
Alien Ant Farm,Smooth Criminal,75,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4,1
Alien Ant Farm,Smooth Criminal,75,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4,8
Alien Ant Farm,Smooth Criminal,75,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4,9
Alien Ant Farm,Movies,60,0.55,0.934,9,-5.076,1,0.0595,0.000113,0.000736,0.18,0.527,112.846,195707,4,10
Alien Ant Farm,Smooth Criminal,75,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4,10
Alien Ant Farm,Everything She Wants,43,0.642,0.843,11,-5.685,1,0.0502,0.00331,9.37E-06,0.0969,0.765,121.998,221082,4,10
Alien Sex Fiend,I Walk The Line,36,0.564,0.804,2,-11.786,1,0.0733,0.0311,0.81,0.0463,0.397,123.716,291600,4,10
Alien Weaponry,Holding My Breath,41,0.474,0.94,7,-6.429,1,0.141,0.000156,0.00899,0.0667,0.456,174.953,274311,4,8
AlienBlaze,Hate Me,34,0.708,0.307,1,-15.327,1,0.0669,0.783,0.000321,0.0894,0.192,107.953,166139,4,1
AlienBlaze,Hate Me,34,0.708,0.307,1,-15.327,1,0.0669,0.783,0.000321,0.0894,0.192,107.953,166139,4,6
AlienBlaze,Romantically Dead,47,0.403,0.483,1,-6.608,1,0.113,0.00233,0.125,0.139,0.296,191.904,213818,3,10
Alienist,Landslide,35,0.261,0.973,11,-3.996,1,0.146,2.24E-05,0.0204,0.142,0.21,199.868,211894,4,8
Alina Pash,HATE,30,0.674,0.695,8,-7.656,1,0.109,0.195,0.324,0.102,0.336,139.848,212570,4,6
Alison Mosshart,Rise,35,0.469,0.653,10,-7.101,0,0.0512,0.00131,1.00E-05,0.304,0.107,145.084,251293,4,10
Alka Yagnik,Aaye Ho Meri Zindagi Mein - Female Version,42,0.565,0.754,8,-11.636,0,0.0344,0.678,0.0442,0.0756,0.922,135.01,6.05555,3,3
Alka Yagnik,Ek Do Teen Char,41,0.423,0.903,1,-7.596,1,0.149,0.612,1.43E-05,0.923,0.774,130.675,7.621333333,4,3
"Alka Yagnik, Kumar Sanu",Tumse Milne Ko Dil,42,0.529,0.812,1,-9.238,0,0.0706,0.768,1.93E-06,0.311,0.768,138.841,5.006666667,3,3
"Alka Yagnik, Udit Narayan",Gazab Ka Hai Din,45,0.526,0.278,7,-14.456,1,0.0392,0.873,0.000762,0.111,0.649,150.16,4.445333333,4,3
"Alka Yagnik, Udit Narayan",Akele Hain To Kya Gam Hai,45,0.398,0.355,4,-12.434,0,0.0305,0.512,4.09E-05,0.146,0.634,143.147,5.963116667,4,3
"Alka Yagnik, Udit Narayan",Tip Tip Barsa Paani (With Jhankar Beats),41,0.656,0.918,5,-9.747,0,0.0352,0.308,0.0103,0.0817,0.782,103.225,6.014883333,4,3
"Alka Yagnik, Vinod Rathod",Aisi Deewangi,47,0.444,0.755,1,-9.801,0,0.0528,0.512,7.71E-05,0.0554,0.619,115.051,6.9246,4,3
All About Eve,Flowers In Our Hair,32,0.491,0.797,6,-10.239,0,0.0383,0.0125,2.49E-05,0.111,0.61,152.268,265573,4,10
All Our Exes Live in Texas,When the Sun Comes Up,24,0.253,0.375,7,-9.15,1,0.0295,0.8,0.00023,0.11,0.132,174.782,3.92645,3,0
All Them Witches,Elk.Blood.Heart,45,0.425,0.437,2,-8.133,0,0.0354,0.0732,0.00242,0.32,0.137,131.795,352074,3,8
